UserID,AltMode,Base,FolderPath,HasLabel,LabelID,Name,OBJECTID,SymbolID,X,Y
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (34.96600, 36.73136)","39.0","0.0",4088916.402664,4159261.910944
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (34.99548, 36.90244)","40.0","0.0",4107960.829829,4163266.231640
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (35.05948, 36.87627)","41.0","0.0",4105047.376116,4171967.451148
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (35.06340, 36.74645)","42.0","0.0",4090595.768502,4172500.428098
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (34.63758, 36.84467)","43.0","0.0",4101530.236805,4114738.000762
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (34.66647, 36.79990)","44.0","0.0",4096546.017924,4118647.889265
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (34.59132, 36.71476)","45.0","0.0",4087067.942519,4108481.332875
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (34.56808, 36.76887)","46.0","0.0",4093091.996764,4105338.894098
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (34.59417, 36.85172)","47.0","0.0",4102314.482617,4108866.728132
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (34.53854, 36.95585)","48.0","0.0",4113905.847235,4101346.335515
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (34.53813, 37.70735)","49.0","0.0",4197563.001164,4101291.199227
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (33.71137, 36.01124)","50.0","0.0",4008753.010954,3990111.333132
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (34.45425, 36.96178)","51.0","0.0",4114566.751052,4089960.477730
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (34.49422, 36.86350)","52.0","0.0",4103626.160177,4095358.059347
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (34.47995, 36.88873)","53.0","0.0",4106434.862250,4093431.096554
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (34.48894, 37.66800)","54.0","0.0",4193182.579201,4094644.661129
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (34.50029, 37.58247)","55.0","0.0",4183661.311834,4096178.617721
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (34.46376, 36.85627)","56.0","0.0",4102821.097620,4091245.362448
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (33.71718, 36.49532)","57.0","0.0",4062640.438738,3990889.002304
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (33.72101, 35.97131)","58.0","0.0",4004307.467089,3991401.187292
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (33.73084, 36.74931)","59.0","0.0",4090914.030926,3992716.886008
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (33.76116, 36.01061)","60.0","0.0",4008682.434397,3996776.291265
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (33.64642, 36.46484)","61.0","0.0",4059247.531978,3981423.109164
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (33.76181, 36.06973)","62.0","0.0",4015263.754012,3996863.058949
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (33.64216, 36.05395)","63.0","0.0",4013507.021128,3980854.004510
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (33.65436, 35.99555)","64.0","0.0",4007006.296824,3982484.639410
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (33.65518, 35.95876)","65.0","0.0",4002910.964077,3982594.569149
